,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-10-29T15:00:00-04:00,2023-10-29T16:00:00-04:00,True,69,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 13.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 64}",10 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
1,2,,2023-10-29T16:00:00-04:00,2023-10-29T17:00:00-04:00,True,69,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 13.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 64}",9 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
2,3,,2023-10-29T17:00:00-04:00,2023-10-29T18:00:00-04:00,True,67,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 13.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 67}",8 mph,W,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
3,4,,2023-10-29T18:00:00-04:00,2023-10-29T19:00:00-04:00,False,65,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 13.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 72}",6 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
4,5,,2023-10-29T19:00:00-04:00,2023-10-29T20:00:00-04:00,False,62,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 12.777777777777779}","{'unitCode': 'wmoUnit:percent', 'value': 79}",6 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
5,6,,2023-10-29T20:00:00-04:00,2023-10-29T21:00:00-04:00,False,61,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 12.777777777777779}","{'unitCode': 'wmoUnit:percent', 'value': 82}",5 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
6,7,,2023-10-29T21:00:00-04:00,2023-10-29T22:00:00-04:00,False,59,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': 12.777777777777779}","{'unitCode': 'wmoUnit:percent', 'value': 85}",5 mph,W,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
7,8,,2023-10-29T22:00:00-04:00,2023-10-29T23:00:00-04:00,False,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 86}",5 mph,W,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
8,9,,2023-10-29T23:00:00-04:00,2023-10-30T00:00:00-04:00,False,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 87}",5 mph,W,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
9,10,,2023-10-30T00:00:00-04:00,2023-10-30T01:00:00-04:00,False,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': 11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 88}",5 mph,W,"https://api.weather.gov/icons/land/night/few,1?size=small",Mostly Clear,
